"TOA5","1004","CR6","2608","CR6.Std.03","CPU:1004_METandSF_WR Update_20151217.CR6","63039","Min05"
"TIMESTAMP","RECORD","WS6m_ms_S_WVT","WD_6m_D1_WVT","WD_6m_SD1_WVT","WS_2m_Avg","WS_0m_Avg","site","sensitpc_Avg","sensitke_Avg","sensitpc_Tot"
"2016-01-29 14:35:00",303,2.442,299.3,9.45,2.284,1.583,1001,0,0,0
"2016-01-29 14:40:00",304,2.796,286,8.23,2.524,1.637,1001,0,0,0
"2016-01-29 14:45:00",305,2.724,277.7,8.67,2.487,1.573,1001,0,0,0
"2016-01-29 14:50:00",306,2.596,281.4,10.16,2.308,1.458,1001,0,0,0
"2016-01-29 14:55:00",307,2.772,280.7,11.91,2.484,1.554,1001,0,0,0
"2016-01-29 15:00:00",308,2.719,297.7,6.031,2.578,1.757,1001,0,0,0
"2016-01-29 15:05:00",309,2.258,299.2,11.55,2.068,1.482,1001,0,0,0
"2016-01-29 15:10:00",310,1.983,309.3,8.92,1.863,1.354,1001,0,0,0
"2016-01-29 15:15:00",311,1.812,307.4,8.17,1.746,1.253,1001,0,0,0
"2016-01-29 15:20:00",312,1.73,296.5,10.5,1.61,1.188,1001,0,0,0
"2016-01-29 15:25:00",313,1.762,307.4,12.82,1.684,1.245,1001,0,0,0
"2016-01-29 15:30:00",314,1.978,317.4,7.745,1.895,1.418,1001,0,0,0
"2016-01-29 15:35:00",315,1.855,302.2,7.814,1.772,1.269,1001,0,0,0
"2016-01-29 15:40:00",316,1.319,292.6,13.35,1.274,0.904,1001,0,0,0
"2016-01-29 15:45:00",317,1.255,279.3,25.01,1.186,0.852,1001,0,0,0
"2016-01-29 15:50:00",318,1.319,311.6,11.57,1.258,0.989,1001,0,0,0
"2016-01-29 15:55:00",319,1.298,308.6,12.13,1.279,1.031,1001,0,0,0
"2016-01-29 16:00:00",320,1.097,317.1,17.24,1.027,0.796,1001,0,0,0
"2016-01-29 16:05:00",321,0.395,329.6,13.8,0.367,0.267,1001,0,0,0
"2016-01-29 16:10:00",322,1.043,335,15.09,0.965,0.784,1001,0,0,0
"2016-01-29 16:15:00",323,1.45,324.9,8.16,1.399,1.079,1001,0,0,0
"2016-01-29 16:20:00",324,1.42,340.6,10.64,1.378,1.109,1001,0,0,0
"2016-01-29 16:25:00",325,1.5,320.7,5.565,1.439,1.058,1001,0,0,0
"2016-01-29 16:30:00",326,1.564,331.6,5.487,1.535,1.141,1001,0,0,0
"2016-01-29 16:35:00",327,1.252,341.4,6.668,1.215,0.958,1001,0,0,0
"2016-01-29 16:40:00",328,1.02,343.9,4.056,1.026,0.791,1001,0,0,0
"2016-01-29 16:45:00",329,0.853,2.693,10.38,0.766,0.516,1001,0,0,0
"2016-01-29 16:50:00",330,0.785,23.65,7.485,0.61,0.261,1001,0,0,0
"2016-01-29 16:55:00",331,0.91,12.75,8.33,0.812,0.457,1001,0,0,0
"2016-01-29 17:00:00",332,1.154,355.8,7.956,1.018,0.581,1001,0,0,0
"2016-01-29 17:05:00",333,1.268,335.3,6.036,1.103,0.534,1001,0,0,0
"2016-01-29 17:10:00",334,1.492,337.6,6.406,1.111,0.504,1001,0,0,0
"2016-01-29 17:15:00",335,1.476,338.8,10.16,1.108,0.54,1001,0,0,0
"2016-01-29 17:20:00",336,1.423,8.78,6.46,1.066,0.457,1001,0,0,0
"2016-01-29 17:25:00",337,1.116,58.73,26.53,0.757,0.198,1001,0,0,0
"2016-01-29 17:30:00",338,1.487,91,29.96,1.292,0.736,1001,0,0,0
"2016-01-29 17:35:00",339,1.399,16.95,12.13,1.014,0.481,1001,0,0,0
"2016-01-29 17:40:00",340,1.164,10.35,7.941,0.446,0.006,1001,0,0,0
"2016-01-29 17:45:00",341,1.247,23.87,4.585,0.433,0.095,1001,0,0,0
"2016-01-29 17:50:00",342,1.126,12.69,9.76,0.575,0.083,1001,0,0,0
"2016-01-29 17:55:00",343,2.002,8.04,4.205,1.465,0.759,1001,0,0,0
"2016-01-29 18:00:00",344,1.98,17.32,2.494,1.282,0.488,1001,0,0,0
"2016-01-29 18:05:00",345,1.42,39.27,9.07,0.848,0.053,1001,0,0,0
"2016-01-29 18:10:00",346,1.127,30.39,7.216,0.599,0.065,1001,0,0,0
"2016-01-29 18:15:00",347,1.628,29.64,11.53,1.052,0.184,1001,0,0,0
"2016-01-29 18:20:00",348,2.378,35.84,5.563,1.522,0.892,1001,0,0,0
"2016-01-29 18:25:00",349,1.927,35.02,3.674,1.298,0.681,1001,0,0,0
"2016-01-29 18:30:00",350,1.775,38.3,3.292,1.05,0.237,1001,0,0,0
"2016-01-29 18:35:00",351,2.695,56.86,8.97,1.572,0.568,1001,0,0,0
"2016-01-29 18:40:00",352,2.415,62.24,4.433,1.402,0.56,1001,0,0,0
"2016-01-29 18:45:00",353,2.271,68.04,4.646,1.447,0.713,1001,0,0,0
"2016-01-29 18:50:00",354,2.228,76.18,5.746,1.282,0.338,1001,0,0,0
"2016-01-29 18:55:00",355,1.908,79.71,5.246,1.111,0.261,1001,0,0,0
"2016-01-29 19:00:00",356,1.868,78.03,4.31,1.106,0.178,1001,0,0,0
"2016-01-29 19:05:00",357,1.802,77.63,4.237,1.044,0.071,1001,0,0,0
"2016-01-29 19:10:00",358,1.906,66.99,3.669,0.958,0.065,1001,0,0,0
"2016-01-29 19:15:00",359,2.271,65.44,2.076,1.255,0.409,1001,0,0,0
"2016-01-29 19:20:00",360,2.244,65.02,4.053,1.226,0.237,1001,0,0,0
"2016-01-29 19:25:00",361,2.036,61.7,2.641,1.09,0.083,1001,0,0,0
"2016-01-29 19:30:00",362,1.692,61.52,2.189,0.898,0,1001,0,0,0
"2016-01-29 19:35:00",363,1.562,56.05,4.176,0.248,0,1001,0,0,0
"2016-01-29 19:40:00",364,1.178,60.37,5.18,0,0.095,1001,0,0,0
"2016-01-29 19:45:00",365,1.026,72.54,7.535,0.107,0,1001,0,0,0
"2016-01-29 19:50:00",366,1.004,80.8,5.426,0.141,0,1001,0,0,0
"2016-01-29 19:55:00",367,1.052,74.51,7.224,0.017,0,1001,0,0,0
"2016-01-29 20:00:00",368,0.964,58.95,6.585,0,0.314,1001,0,0,0
"2016-01-29 20:05:00",369,0.956,19.51,15.98,0.085,0.285,1001,0,0,0
"2016-01-29 20:10:00",370,0.623,11.44,12.11,0.011,0.018,1001,0,0,0
"2016-01-29 20:15:00",371,0.89,60.96,22.1,0.062,0.059,1001,0,0,0
"2016-01-29 20:20:00",372,1.276,60.86,3.799,0.7,0.083,1001,0,0,0
"2016-01-29 20:25:00",373,1.655,51.45,4.039,1.086,0.012,1001,0,0,0
"2016-01-29 20:30:00",374,1.746,53.92,4.847,1.239,0.012,1001,0,0,0
"2016-01-29 20:35:00",375,1.466,58.72,6.545,0.919,0,1001,0,0,0
"2016-01-29 20:40:00",376,2.127,38.96,5.709,1.439,0.394,1001,0,0,0
"2016-01-29 20:45:00",377,2.268,43.84,4.569,1.503,0.576,1001,0,0,0
"2016-01-29 20:50:00",378,2.303,46.06,1.529,1.466,0.581,1001,0,0,0
"2016-01-29 20:55:00",379,2.388,51.49,2.501,1.508,0.475,1001,0,0,0
"2016-01-29 21:00:00",380,1.967,53.25,1.802,1.005,0.154,1001,0,0,0
"2016-01-29 21:05:00",381,1.962,54.36,1.85,1.252,0.178,1001,0,0,0
"2016-01-29 21:10:00",382,1.906,57.12,4.665,0.972,0.024,1001,0,0,0
"2016-01-29 21:15:00",383,2.22,85.3,11.65,1.508,0.874,1001,0,0,0
"2016-01-29 21:20:00",384,2.546,81,5.31,1.551,0.693,1001,0,0,0
"2016-01-29 21:25:00",385,2.356,70.23,5.34,1.375,0.415,1001,0,0,0
"2016-01-29 21:30:00",386,2.287,64.75,5.312,1.399,0.551,1001,0,0,0
"2016-01-29 21:35:00",387,2.436,70.7,4.06,1.372,0.344,1001,0,0,0
"2016-01-29 21:40:00",388,1.919,70.56,4.778,1.032,0.202,1001,0,0,0
"2016-01-29 21:45:00",389,1.844,66.79,3.074,1.146,0.249,1001,0,0,0
"2016-01-29 21:50:00",390,1.802,79.7,10.45,1.228,0.35,1001,0,0,0
"2016-01-29 21:55:00",391,1.399,109.9,19.99,1.111,0.338,1001,0,0,0
"2016-01-29 22:00:00",392,1.647,94.4,8.06,1.156,0.483,1001,0,0,0
"2016-01-29 22:05:00",393,1.615,83.8,14.07,0.994,0.38,1001,0,0,0
"2016-01-29 22:10:00",394,1.519,111,12.88,1.106,0.35,1001,0,0,0
"2016-01-29 22:15:00",395,1.642,125.4,8.33,1.134,0.374,1001,0,0,0
"2016-01-29 22:20:00",396,1.732,172.9,18.92,1.431,0.787,1001,0,0,0
"2016-01-29 22:25:00",397,2.012,176.3,6.81,1.575,0.978,1001,0,0,0
"2016-01-29 22:30:00",398,1.53,157.1,4.783,1.052,0.439,1001,0,0,0
"2016-01-29 22:35:00",399,1.498,177.9,8.85,1.148,0.528,1001,0,0,0
"2016-01-29 22:40:00",400,1.919,214.9,9.6,1.439,0.682,1001,0,0,0
"2016-01-29 22:45:00",401,1.652,238.4,8.56,1.29,0.543,1001,0,0,0
"2016-01-29 22:50:00",402,1.346,230,10.63,0.486,0.006,1001,0,0,0
"2016-01-29 22:55:00",403,0.9,215.9,14.66,0.119,0.024,1001,0,0,0
"2016-01-29 23:00:00",404,1.215,204.9,15.15,0.718,0.237,1001,0,0,0
"2016-01-29 23:05:00",405,1.268,192.8,11.14,0.47,0.107,1001,0,0,0
"2016-01-29 23:10:00",406,1.543,193.1,5.969,0.78,0.053,1001,0,0,0
"2016-01-29 23:15:00",407,1.514,189.9,2.456,0.943,0.006,1001,0,0,0
"2016-01-29 23:20:00",408,1.132,195.9,13.22,0.318,0.042,1001,0,0,0
"2016-01-29 23:25:00",409,0.119,206.7,0.012,0.695,0.255,1001,0,0,0
"2016-01-29 23:30:00",410,0.697,179.4,10.5,0.51,0.024,1001,0,0,0
"2016-01-29 23:35:00",411,1.188,208.7,1.911,0.446,0.237,1001,0,0,0
"2016-01-29 23:40:00",412,1.314,216.8,1.666,0.731,0.065,1001,0,0,0
"2016-01-29 23:45:00",413,1.215,186.3,9.62,0.26,0.006,1001,0,0,0
"2016-01-29 23:50:00",414,1.162,187.5,2.874,0.593,0,1001,0,0,0
"2016-01-29 23:55:00",415,0.937,226.8,22.66,0.905,0.166,1001,0,0,0
"2016-01-30 00:00:00",416,0.927,218.1,17.13,0.637,0.208,1001,0,0,0
"2016-01-30 00:05:00",417,1.636,178.6,11.99,1.482,0.896,1001,0,0,0
"2016-01-30 00:10:00",418,1.484,143.2,10.72,1.399,0.421,1001,0,0,0
"2016-01-30 00:15:00",419,1.61,126.5,8.47,1.057,0.024,1001,0,0,0
"2016-01-30 00:20:00",420,1.812,140.9,4.093,1.303,0.51,1001,0,0,0
"2016-01-30 00:25:00",421,1.887,143.4,3.022,1.33,0.368,1001,0,0,0
"2016-01-30 00:30:00",422,1.708,124.7,4.594,1.26,0.214,1001,0,0,0
"2016-01-30 00:35:00",423,1.618,140.2,7.185,1.082,0.107,1001,0,0,0
"2016-01-30 00:40:00",424,1.738,153.1,2.786,1.242,0.285,1001,0,0,0
"2016-01-30 00:45:00",425,1.57,157.1,3.603,1.266,0.261,1001,0,0,0
"2016-01-30 00:50:00",426,1.535,155.7,1.81,1.207,0.071,1001,0,0,0
"2016-01-30 00:55:00",427,1.306,150.9,1.806,0.894,0,1001,0,0,0
"2016-01-30 01:00:00",428,1.271,102.3,26.71,1.092,0.309,1001,0,0,0
"2016-01-30 01:05:00",429,1.692,86.6,8.78,1.343,0.332,1001,0,0,0
"2016-01-30 01:10:00",430,2.207,75.03,8.42,1.487,0.669,1001,0,0,0
"2016-01-30 01:15:00",431,2.186,83.8,6.933,1.324,0.549,1001,0,0,0
"2016-01-30 01:20:00",432,1.647,104.6,3.169,1.012,0.314,1001,0,0,0
"2016-01-30 01:25:00",433,1.972,91.7,2.769,1.378,0.314,1001,0,0,0
"2016-01-30 01:30:00",434,2.26,90.1,4.615,1.404,0.362,1001,0,0,0
"2016-01-30 01:35:00",435,2.228,110,3.841,1.5,0.939,1001,0,0,0
"2016-01-30 01:40:00",436,2.255,117.3,4.304,1.535,0.959,1001,0,0,0
"2016-01-30 01:45:00",437,2.167,114,3.208,1.428,0.885,1001,0,0,0
"2016-01-30 01:50:00",438,1.887,100.1,7.18,1.316,0.439,1001,0,0,0
"2016-01-30 01:55:00",439,1.81,101.4,3.429,1.33,0.632,1001,0,0,0
"2016-01-30 02:00:00",440,2.303,109.4,4.29,1.754,1.049,1001,0,0,0
"2016-01-30 02:05:00",441,1.938,104.7,7.737,1.372,0.797,1001,0,0,0
"2016-01-30 02:10:00",442,1.77,91.5,14.55,1.332,0.546,1001,0,0,0
"2016-01-30 02:15:00",443,1.711,79.07,10.49,1.231,0.602,1001,0,0,0
"2016-01-30 02:20:00",444,1.756,86.3,5.367,1.324,0.498,1001,0,0,0
"2016-01-30 02:25:00",445,2.41,81.3,3.886,1.804,0.76,1001,0,0,0
"2016-01-30 02:30:00",446,2.306,76.72,4.739,1.604,0.563,1001,0,0,0
"2016-01-30 02:35:00",447,2.25,72.9,6.223,1.58,0.88,1001,0,0,0
"2016-01-30 02:40:00",448,2.407,86.1,6.155,1.636,0.776,1001,0,0,0
"2016-01-30 02:45:00",449,2.228,98.1,5.509,1.583,0.987,1001,0,0,0
"2016-01-30 02:50:00",450,2.116,91.5,6.353,1.484,0.54,1001,0,0,0
"2016-01-30 02:55:00",451,1.724,96.5,3.321,1.266,0.291,1001,0,0,0
"2016-01-30 03:00:00",452,1.762,86.9,4.602,1.138,0.243,1001,0,0,0
"2016-01-30 03:05:00",453,1.858,110.7,10.83,1.418,0.786,1001,0,0,0
"2016-01-30 03:10:00",454,1.983,117.1,10.14,1.41,0.702,1001,0,0,0
"2016-01-30 03:15:00",455,1.802,89.6,6.14,1.266,0.225,1001,0,0,0
"2016-01-30 03:20:00",456,2.071,105.2,4.859,1.591,0.865,1001,0,0,0
"2016-01-30 03:25:00",457,2.063,93.7,4.308,1.431,0.528,1001,0,0,0
"2016-01-30 03:30:00",458,2.028,77.97,5.57,1.335,0.398,1001,0,0,0
"2016-01-30 03:35:00",459,2.242,80.4,5.79,1.484,0.451,1001,0,0,0
"2016-01-30 03:40:00",460,2.316,58.57,6.787,1.708,0.998,1001,0,0,0
"2016-01-30 03:45:00",461,2.719,56.55,4.416,1.938,1.106,1001,0,0,0
"2016-01-30 03:50:00",462,2.991,65.05,5.361,1.919,0.939,1001,0,0,0
"2016-01-30 03:55:00",463,2.471,71.04,10.93,1.7,0.923,1001,0,0,0
"2016-01-30 04:00:00",464,2.362,97.9,7.083,1.591,0.979,1001,0,0,0
"2016-01-30 04:05:00",465,2.511,104.7,6.037,1.767,1.109,1001,0,0,0
"2016-01-30 04:10:00",466,2.746,118.6,3.834,2.116,1.498,1001,0,0,0
"2016-01-30 04:15:00",467,2.884,117.2,5.311,2.21,1.602,1001,0,0,0
"2016-01-30 04:20:00",468,3.178,115.1,3.83,2.463,1.658,1001,0,0,0
"2016-01-30 04:25:00",469,3.17,114.7,4.787,2.45,1.709,1001,0,0,0
"2016-01-30 04:30:00",470,2.93,107.6,6.436,2.306,1.498,1001,0,0,0
"2016-01-30 04:35:00",471,3.17,101.2,4.996,2.338,1.383,1001,0,0,0
"2016-01-30 04:40:00",472,3.626,104.7,4.285,2.956,1.89,1001,0,0,0
"2016-01-30 04:45:00",473,3.194,106.4,5.196,2.698,1.714,1001,0,0,0
"2016-01-30 04:50:00",474,2.599,95.1,6.011,1.943,1.075,1001,0,0,0
"2016-01-30 04:55:00",475,2.892,91.7,4.912,2.047,1.048,1001,0,0,0
"2016-01-30 05:00:00",476,2.788,97.8,4.167,2.082,1.242,1001,0,0,0
"2016-01-30 05:05:00",477,2.719,85.3,7.26,1.89,0.942,1001,0,0,0
"2016-01-30 05:10:00",478,2.015,97.9,6.906,1.508,0.905,1001,0,0,0
"2016-01-30 05:15:00",479,2.487,96.3,4.523,1.751,1.025,1001,0,0,0
"2016-01-30 05:20:00",480,2.756,93.1,4.12,1.89,1.095,1001,0,0,0
"2016-01-30 05:25:00",481,2.975,98.7,4.1,2.228,1.311,1001,0,0,0
"2016-01-30 05:30:00",482,2.914,104.3,5.098,2.503,1.602,1001,0,0,0
"2016-01-30 05:35:00",483,2.812,105.9,4.753,2.364,1.567,1001,0,0,0
"2016-01-30 05:40:00",484,2.226,95,6.192,1.65,0.982,1001,0,0,0
"2016-01-30 05:45:00",485,2.194,84.2,10.33,1.604,0.736,1001,0,0,0
"2016-01-30 05:50:00",486,2.516,82.7,5.821,1.714,0.7,1001,0,0,0
"2016-01-30 05:55:00",487,2.634,78.73,4.91,1.914,0.764,1001,0,0,0
"2016-01-30 06:00:00",488,2.604,77.76,5.183,1.7,0.798,1001,0,0,0
"2016-01-30 06:05:00",489,2.292,81.6,3.522,1.479,0.495,1001,0,0,0
"2016-01-30 06:10:00",490,2.234,88.5,3.548,1.354,0.599,1001,0,0,0
"2016-01-30 06:15:00",491,2.132,79.81,11.47,1.308,0.581,1001,0,0,0
"2016-01-30 06:20:00",492,2.175,57.84,2.747,1.351,0.732,1001,0,0,0
"2016-01-30 06:25:00",493,2.039,71.2,5.619,0.996,0.077,1001,0,0,0
"2016-01-30 06:30:00",494,1.692,69.49,7.374,0.719,0.024,1001,0,0,0
"2016-01-30 06:35:00",495,1.7,45.89,13.99,0.993,0.089,1001,0,0,0
"2016-01-30 06:40:00",496,0.997,32.01,32.26,0.46,0.077,1001,0,0,0
"2016-01-30 06:45:00",497,1.282,74.08,10.3,0.634,0.012,1001,0,0,0
"2016-01-30 06:50:00",498,1.127,96.1,12.86,0.474,0.095,1001,0,0,0
"2016-01-30 06:55:00",499,1.156,37.37,20.76,0.458,0.314,1001,0,0,0
"2016-01-30 07:00:00",500,0.215,24.41,6.228,0.208,0.172,1001,0,0,0
"2016-01-30 07:05:00",501,0.356,84.8,4.09,0.198,0.059,1001,0,0,0
"2016-01-30 07:10:00",502,1.026,84.9,4.148,0.615,0,1001,0,0,0
"2016-01-30 07:15:00",503,0.924,114.6,8.64,0.64,0.332,1001,0,0,0
"2016-01-30 07:20:00",504,1.255,102.5,9.19,0.762,0.119,1001,0,0,0
"2016-01-30 07:25:00",505,1.895,103.7,13.65,1.188,0.394,1001,0,0,0
"2016-01-30 07:30:00",506,0.54,101.2,41.77,0.335,0.35,1001,0,0,0
"2016-01-30 07:35:00",507,0.938,19.77,20.88,1.034,0.765,1001,0,0,0
"2016-01-30 07:40:00",508,1.167,87.5,14.29,0.972,0.338,1001,0,0,0
"2016-01-30 07:45:00",509,1.402,108.6,12.31,0.999,0.664,1001,0,0,0
"2016-01-30 07:50:00",510,1.706,106.9,8.07,1.42,0.985,1001,0,0,0
"2016-01-30 07:55:00",511,1.631,89.8,11.25,1.284,0.534,1001,0,0,0
"2016-01-30 08:00:00",512,2.21,81.7,4.285,1.802,0.835,1001,0,0,0
"2016-01-30 08:05:00",513,2.503,93.7,6.358,1.948,1.181,1001,0,0,0
"2016-01-30 08:10:00",514,2.322,103.3,6.878,1.98,1.319,1001,0,0,0
"2016-01-30 08:15:00",515,2.583,98.9,9.84,2.004,1.239,1001,0,0,0
"2016-01-30 08:20:00",516,2.866,103.1,10.49,2.362,1.474,1001,0,0,0
"2016-01-30 08:25:00",517,2.946,102.5,6.589,2.551,1.559,1001,0,0,0
"2016-01-30 08:30:00",518,2.759,99.3,9.44,2.431,1.509,1001,0,0,0
"2016-01-30 08:35:00",519,3.055,109.5,7.825,2.732,1.874,1001,0,0,0
"2016-01-30 08:40:00",520,3.498,105.7,6.048,3.218,2.069,1001,0,0,0
"2016-01-30 08:45:00",521,3.458,105.7,8.13,2.991,1.818,1001,0,0,0
"2016-01-30 08:50:00",522,4.562,110.4,5.944,3.871,2.519,1001,0,0,0
"2016-01-30 08:55:00",523,4.25,111.9,7.859,3.719,2.543,1001,0,0,0
"2016-01-30 09:00:00",524,4.242,118,5.854,3.86,2.786,1001,0,0,0
"2016-01-30 09:05:00",525,4.116,113.2,7.229,3.676,2.447,1001,0,0,0
"2016-01-30 09:10:00",526,4.463,115.3,6.921,4.034,2.789,1001,0,0,0
"2016-01-30 09:15:00",527,4.282,110.7,6.812,3.716,2.431,1001,0,0,0
"2016-01-30 09:20:00",528,4.612,112.6,6.259,4.119,2.695,1001,0,0,0
"2016-01-30 09:25:00",529,4.319,110.8,6.462,3.852,2.645,1001,0,0,0
"2016-01-30 09:30:00",530,4.5,110.7,7.34,3.93,2.519,1001,0,0,0
"2016-01-30 09:35:00",531,4.546,113,8.4,4.178,2.903,1001,0,0,0
"2016-01-30 09:40:00",532,5.172,120.2,6.463,4.554,3.293,1001,0,0,0
"2016-01-30 09:45:00",533,4.743,117.8,8.62,4.239,2.973,1001,0,0,0
"2016-01-30 09:50:00",534,4.679,115.8,7.73,4.146,2.986,1001,0,0,0
"2016-01-30 09:55:00",535,4.588,118.2,7.705,4.17,3.037,1001,0,0,0
"2016-01-30 10:00:00",536,4.786,118.7,7.21,4.194,2.97,1001,0,0,0
"2016-01-30 10:05:00",537,4.978,126.8,5.561,4.439,3.357,1001,0,0,0
"2016-01-30 10:10:00",538,4.106,120.6,8.02,3.618,2.637,1001,0,0,0
"2016-01-30 10:15:00",539,4.567,117,9.41,4.151,2.975,1001,0,0,0
"2016-01-30 10:20:00",540,4.455,124.3,7.339,4.036,2.997,1001,0,0,0
"2016-01-30 10:25:00",541,3.508,112.9,8.96,3.236,2.351,1001,0,0,0
"2016-01-30 10:30:00",542,4.348,110.3,9.75,3.943,2.674,1001,0,0,0
"2016-01-30 10:35:00",543,3.972,108.7,14.01,3.471,2.391,1001,0,0,0
"2016-01-30 10:40:00",544,4.175,121.2,8.72,3.794,2.829,1001,0,0,0
"2016-01-30 10:45:00",545,3.964,115.2,10.82,3.572,2.533,1001,0,0,0
"2016-01-30 10:50:00",546,3.708,108.1,7.735,3.276,2.175,1001,0,0,0
"2016-01-30 10:55:00",547,4.268,114.7,7.539,3.767,2.666,1001,0,0,0
"2016-01-30 11:00:00",548,3.695,116.6,7.838,3.407,2.551,1001,0,0,0
"2016-01-30 11:05:00",549,3.612,105.1,8.87,3.274,2.141,1001,0,0,0
"2016-01-30 11:10:00",550,4.135,98.1,7.292,3.642,2.109,1001,0,0,0
"2016-01-30 11:15:00",551,3.839,97,12.93,3.38,2.002,1001,0,0,0
"2016-01-30 11:20:00",552,3.228,109.7,14.29,2.964,2.101,1001,0,0,0
"2016-01-30 11:25:00",553,3.271,94.7,12.84,3.02,1.797,1001,0,0,0
"2016-01-30 11:30:00",554,3.687,100.8,11.45,3.212,2.047,1001,0,0,0
"2016-01-30 11:35:00",555,3.183,100.1,9.4,2.836,1.794,1001,0,0,0
"2016-01-30 11:40:00",556,3.364,97.5,8.26,2.956,1.81,1001,0,0,0
"2016-01-30 11:45:00",557,3.852,86.6,12.05,3.335,1.751,1001,0,0,0
"2016-01-30 11:50:00",558,3.212,72.94,14.33,2.767,1.583,1001,0,0,0
"2016-01-30 11:55:00",559,3.298,89.7,9.79,2.812,1.618,1001,0,0,0
"2016-01-30 12:00:00",560,3.807,68.52,15.62,3.274,1.935,1001,0,0,0
"2016-01-30 12:05:00",561,3.431,54,11.08,3.18,2.034,1001,0,0,0
"2016-01-30 12:10:00",562,3.164,73.07,12.34,2.78,1.442,1001,0,0,0
"2016-01-30 12:15:00",563,3.378,66.18,10.94,2.876,1.591,1001,0,0,0
"2016-01-30 12:20:00",564,3.234,71.33,14.78,2.812,1.591,1001,0,0,0
"2016-01-30 12:25:00",565,2.77,69.26,18.82,2.423,1.514,1001,0,0,0
"2016-01-30 12:30:00",566,2.436,81.7,23.72,2.122,1.436,1001,0,0,0
"2016-01-30 12:35:00",567,2.54,84.7,18.81,2.239,1.471,1001,0,0,0
"2016-01-30 12:40:00",568,1.315,65.99,63.35,1.454,1.211,1001,0,0,0
"2016-01-30 12:45:00",569,0.88,106.2,33.72,0.861,0.671,1001,0,0,0
"2016-01-30 12:50:00",570,1.052,56.45,37.23,0.991,0.812,1001,0,0,0
"2016-01-30 12:55:00",571,0.547,50.25,38.43,0.601,0.541,1001,0,0,0
"2016-01-30 13:00:00",572,1.666,186.8,36.33,1.554,1.208,1001,0,0,0
"2016-01-30 13:05:00",573,1.959,157,38.28,1.868,1.458,1001,0,0,0
"2016-01-30 13:10:00",574,2.028,178.8,15.97,1.972,1.577,1001,0,0,0
"2016-01-30 13:15:00",575,1.582,185.8,32.37,1.395,1.094,1001,0,0,0
"2016-01-30 13:20:00",576,2.57,249.3,14.06,2.303,1.509,1001,0,0,0
"2016-01-30 13:25:00",577,3.452,275.5,11.65,3.263,1.989,1001,0,0,0
"2016-01-30 13:30:00",578,3.831,287.4,15.25,3.452,2.117,1001,0,0,0
"2016-01-30 13:35:00",579,4.074,275.3,13.8,3.724,2.175,1001,0,0,0
"2016-01-30 13:40:00",580,3.308,286.2,14.51,3.071,1.943,1001,0,0,0
"2016-01-30 13:45:00",581,3.834,289.5,11.73,3.447,2.149,1001,0,0,0
"2016-01-30 13:50:00",582,3.86,277.6,10.39,3.62,2.119,1001,0,0,0
"2016-01-30 13:55:00",583,3.682,282.5,9.03,3.258,1.943,1001,0,0,0
"2016-01-30 14:00:00",584,3.274,283.9,8.37,2.98,1.847,1001,0,0,0
"2016-01-30 14:05:00",585,3.114,263.4,8.96,2.908,1.703,1001,0,0,0
"2016-01-30 14:10:00",586,4.028,266.5,6.735,3.588,2.119,1001,0,0,0
"2016-01-30 14:15:00",587,3.706,273.6,6.906,3.298,1.935,1001,0,0,0
"2016-01-30 14:20:00",588,3.338,269.9,9.74,3.066,1.813,1001,0,0,0
"2016-01-30 14:25:00",589,3.114,259.3,10.05,2.924,1.719,1001,0,0,0
"2016-01-30 14:30:00",590,3.338,277.2,9.89,3.071,1.826,1001,0,0,0
"2016-01-30 14:35:00",591,3.023,247.1,8.85,2.7,1.621,1001,0,0,0
"2016-01-30 14:40:00",592,2.09,241.9,11.24,1.94,1.261,1001,0,0,0
"2016-01-30 14:45:00",593,2.642,265.3,12.05,2.452,1.511,1001,0,0,0
"2016-01-30 14:50:00",594,2.962,275.3,19.77,2.732,1.727,1001,0,0,0
"2016-01-30 14:55:00",595,2.492,277.9,8.37,2.239,1.458,1001,0,0,0
"2016-01-30 15:00:00",596,2.663,308.2,12.11,2.516,1.725,1001,0,0,0
"2016-01-30 15:05:00",597,2.45,338.3,34.42,2.378,1.754,1001,0,0,0
"2016-01-30 15:10:00",598,3.236,309.1,21.99,2.988,1.986,1001,0,0,0
"2016-01-30 15:15:00",599,2.004,190.1,20.67,1.858,1.399,1001,0,0,0
"2016-01-30 15:20:00",600,3.09,254.7,34.36,2.775,1.702,1001,0,0,0
"2016-01-30 15:25:00",601,1.794,223.7,23.96,1.591,1.06,1001,0,0,0
"2016-01-30 15:30:00",602,2.226,277.5,26.06,2.007,1.31,1001,0,0,0
"2016-01-30 15:35:00",603,2.162,316.8,12.36,2.148,1.521,1001,0,0,0
"2016-01-30 15:40:00",604,2.202,309.7,10.43,2.036,1.432,1001,0,0,0
"2016-01-30 15:45:00",605,1.543,322.1,14.69,1.5,1.179,1001,0,0,0
"2016-01-30 15:50:00",606,1.718,152.1,68.02,1.537,1.19,1001,0,0,0
"2016-01-30 15:55:00",607,1.748,211.2,37.46,1.543,1.064,1001,0,0,0
"2016-01-30 16:00:00",608,3.146,181,17.49,2.767,2.053,1001,0,0,0
"2016-01-30 16:05:00",609,3.644,195.8,25.41,3.098,2.077,1001,0,0,0
"2016-01-30 16:10:00",610,2.503,271.2,38.23,2.156,1.389,1001,0,0,0
