"datetime","ws_6m","wd_6m","wd_sd_6m","ws_2m","ws_15cm","deployment","ws_1m"
"2016-05-04 17:00:00","6.1280000000000001","114.59999999999999","6.3630000000000004","5.5990000000000002","3.0619999999999998","1001","4.4409999999999998"
"2016-05-04 18:00:00","4.5709999999999997","130.80000000000001","13.800000000000001","4.1470000000000002","2.7250000000000001","1001","3.5699999999999998"
"2016-05-04 19:00:00","5.125","144.69999999999999","8.9499999999999993","4.298","2.8330000000000002","1001","3.9420000000000002"
"2016-05-04 20:00:00","5.577","323.19999999999999","34.170000000000002","4.6959999999999997","2.931","1001","4.25"
"2016-05-04 21:00:00","5.0389999999999997","328.10000000000002","6.5199999999999996","4.3109999999999999","2.6960000000000002","1001","3.9119999999999999"
"2016-05-04 22:00:00","3.6850000000000001","321.89999999999998","7.9459999999999997","3.0299999999999998","1.8999999999999999","1001","2.718"
"2016-05-04 23:00:00","3.8849999999999998","313.60000000000002","10.869999999999999","3.0099999999999998","1.8660000000000001","1001","2.6669999999999998"
"2016-05-05 00:00:00","2.7789999999999999","302.19999999999999","8.3699999999999992","1.903","1.046","1001","1.587"
"2016-05-05 01:00:00","2.294","289.30000000000001","13.18","1.3839999999999999","0.56899999999999995","1001","1.0649999999999999"
"2016-05-05 02:00:00","2.2770000000000001","324.89999999999998","25.140000000000001","1.5589999999999999","0.82499999999999996","1001","1.272"
"2016-05-05 03:00:00","2.4239999999999999","318.30000000000001","26.41","1.7529999999999999","0.83999999999999997","1001","1.4390000000000001"
"2016-05-05 04:00:00","2.6640000000000001","342.5","9.2699999999999996","1.9390000000000001","0.97599999999999998","1001","1.607"
"2016-05-05 05:00:00","2.125","4.7469999999999999","15.460000000000001","1.587","0.75700000000000001","1001","1.3089999999999999"
"2016-05-05 06:00:00","2.4830000000000001","313.89999999999998","11.98","1.8149999999999999","1.137","1001","1.5780000000000001"
"2016-05-05 07:00:00","5.3040000000000003","338.19999999999999","10.640000000000001","4.6900000000000004","3.004","1001","4.2960000000000003"
"2016-03-26 20:00:00","4.5919999999999996","105.59999999999999","7.7850000000000001","3.6240000000000001","1.5149999999999999","1001","\N"
"2016-05-04 11:00:00","2.9199999999999999","82.599999999999994","6.3250000000000002","2.8650000000000002","1.6879999999999999","1002","2.6230000000000002"
"2016-04-14 14:00:00","4.2279999999999998","143.80000000000001","7.3019999999999996","4.0890000000000004","2.968","1001","3.9100000000000001"
"2016-05-04 12:00:00","3.9700000000000002","89","5.5369999999999999","3.7850000000000001","2.3159999999999998","1002","3.298"
"2016-05-04 13:00:00","4.7039999999999997","86.900000000000006","4.8419999999999996","4.1980000000000004","2.5179999999999998","1002","3.6230000000000002"
"2016-05-04 14:00:00","5.008","96.599999999999994","5.2130000000000001","4.1440000000000001","2.827","1002","3.577"
"2016-05-04 15:00:00","4.8259999999999996","96.799999999999997","5.1779999999999999","4.0449999999999999","2.786","1002","3.5089999999999999"
"2016-05-04 16:00:00","5.0590000000000002","97.599999999999994","5.1820000000000004","4.1390000000000002","2.79","1002","3.5550000000000002"
"2016-05-04 17:00:00","5.3609999999999998","103.90000000000001","5.5419999999999998","4.6180000000000003","3.2639999999999998","1002","3.9820000000000002"
"2016-05-04 18:00:00","6.9569999999999999","129.30000000000001","6.9669999999999996","6.2549999999999999","4.625","1002","5.6740000000000004"
"2016-05-04 19:00:00","6.601","202","9.5199999999999996","5.8250000000000002","3.9990000000000001","1002","5.3929999999999998"
"2016-05-04 20:00:00","4.8049999999999997","243","16.5","4.1310000000000002","2.786","1002","3.7490000000000001"
"2016-05-04 21:00:00","7.665","323.89999999999998","6.0529999999999999","6.6310000000000002","4.5730000000000004","1002","5.8380000000000001"
"2016-05-04 22:00:00","9.0999999999999996","327","5.157","7.8319999999999999","5.3970000000000002","1002","7.0359999999999996"
"2016-05-04 23:00:00","9.2899999999999991","317.69999999999999","5.8609999999999998","8.1999999999999993","5.6440000000000001","1002","7.3959999999999999"
"2016-05-05 00:00:00","7.7809999999999997","320.5","5.8929999999999998","6.8040000000000003","4.6669999999999998","1002","6.085"
"2016-05-05 01:00:00","5.3899999999999997","325","6.431","4.5759999999999996","3.1379999999999999","1002","4.0830000000000002"
"2016-05-05 02:00:00","5.5819999999999999","338","7.7539999999999996","4.7050000000000001","3.2719999999999998","1002","4.21"
"2016-05-05 03:00:00","5.6020000000000003","311.80000000000001","7.3650000000000002","4.7569999999999997","3.258","1002","4.2830000000000004"
"2016-05-05 04:00:00","6.7590000000000003","313.5","6.8019999999999996","5.8730000000000002","4.0099999999999998","1002","5.3410000000000002"
"2016-05-05 05:00:00","6.0110000000000001","318.19999999999999","5.4050000000000002","5.202","3.5649999999999999","1002","4.7130000000000001"
"2016-05-05 06:00:00","5.7690000000000001","317.60000000000002","5.992","5.048","3.5","1002","4.5780000000000003"
"2016-05-05 07:00:00","6.9349999999999996","319.39999999999998","6.1879999999999997","6.21","4.3150000000000004","1002","5.6509999999999998"
"2016-04-14 14:00:00","3.044","18.629999999999999","6.3029999999999999","2.9300000000000002","2.46","1002","2.883"
"2016-03-26 21:00:00","2.4350000000000001","39.340000000000003","27.879999999999999","1.9650000000000001","1.0600000000000001","1001","\N"
"2016-03-26 21:00:00","3.9670000000000001","105","15.619999999999999","3.2149999999999999","1.6619999999999999","1002","\N"
"2016-04-14 15:00:00","4.2640000000000002","152.40000000000001","8.0500000000000007","4.1509999999999998","2.944","1001","3.9649999999999999"
"2016-05-05 12:00:00","4.274","133.09999999999999","12.98","4.0049999999999999","2.75","1001","3.6909999999999998"
"2016-03-26 21:00:00","4.125","58.100000000000001","4.8280000000000003","3.1909999999999998","1.8759999999999999","1003","\N"
"2016-04-14 15:00:00","2.04","51.909999999999997","11.68","2.0390000000000001","1.4359999999999999","1002","1.9830000000000001"
"2016-05-05 12:00:00","4.1929999999999996","75.579999999999998","8.6300000000000008","3.923","2.6419999999999999","1002","3.5579999999999998"
"2016-04-14 16:00:00","4.9269999999999996","39.880000000000003","24.109999999999999","4.5810000000000004","3.1760000000000002","1001","4.298"
"2016-03-26 22:00:00","2.5190000000000001","262.60000000000002","9.3599999999999994","1.786","0.80000000000000004","1001","\N"
"2016-04-14 16:00:00","2.4689999999999999","87.599999999999994","10.17","2.4390000000000001","1.599","1002","2.1890000000000001"
"2016-05-05 13:00:00","6.4249999999999998","128.59999999999999","7.7140000000000004","5.9880000000000004","4.0640000000000001","1001","5.4039999999999999"
"2016-03-26 22:00:00","2.161","177.90000000000001","46.450000000000003","1.833","1.0449999999999999","1002","\N"
"2016-05-05 13:00:00","5.6369999999999996","91.200000000000003","9.25","5.0430000000000001","3.101","1002","4.4279999999999999"
"2016-03-26 22:00:00","2.71","74.75","7.7309999999999999","1.9139999999999999","0.88400000000000001","1003","\N"
"2016-04-14 17:00:00","7.7549999999999999","345.69999999999999","10.789999999999999","6.8920000000000003","4.4699999999999998","1001","6.3380000000000001"
"2016-04-14 17:00:00","2.3559999999999999","18.75","16.420000000000002","2.202","1.579","1002","2.097"
"2016-05-05 14:00:00","5.1219999999999999","106","11.710000000000001","4.7309999999999999","2.7109999999999999","1001","4.0499999999999998"
"2016-03-26 23:00:00","2.782","218.69999999999999","17.760000000000002","2.0670000000000002","1.0980000000000001","1002","\N"
"2016-05-05 14:00:00","9.1899999999999995","209.90000000000001","20.390000000000001","8.2599999999999998","5.7110000000000003","1002","7.6550000000000002"
"2016-03-26 23:00:00","2.7069999999999999","120","10.01","2.1480000000000001","1.1080000000000001","1003","\N"
"2016-03-26 23:00:00","1.4710000000000001","271.39999999999998","19.649999999999999","1.3420000000000001","0.23599999999999999","1001","\N"
"2016-04-14 18:00:00","8.5199999999999996","338.69999999999999","8.1199999999999992","7.5220000000000002","4.8109999999999999","1001","6.8929999999999998"
"2016-03-22 20:00:00","7.585","333.69999999999999","8.7899999999999991","6.5110000000000001","4.3979999999999997","1002","\N"
"2016-04-14 18:00:00","8.1400000000000006","348","4.2610000000000001","7.0339999999999998","4.9390000000000001","1002","6.4039999999999999"
"2016-05-05 15:00:00","3.0870000000000002","62.380000000000003","30.309999999999999","2.798","1.9119999999999999","1001","2.585"
"2016-05-05 15:00:00","8.4900000000000002","239.30000000000001","11.74","7.6459999999999999","5.202","1002","7.0720000000000001"
"2016-03-27 00:00:00","2.2919999999999998","341.60000000000002","13.31","1.861","0.89300000000000002","1001","\N"
"2016-03-27 00:00:00","4.0190000000000001","215.30000000000001","5.6440000000000001","2.9860000000000002","1.869","1002","\N"
"2016-03-27 00:00:00","3.4900000000000002","75.689999999999998","9.7100000000000009","2.387","0.93600000000000005","1003","\N"
"2016-04-14 19:00:00","8.3399999999999999","341.30000000000001","8.5299999999999994","7.2930000000000001","4.6360000000000001","1001","6.6580000000000004"
"2016-04-14 19:00:00","5.7050000000000001","318.19999999999999","12.130000000000001","4.9420000000000002","3.4300000000000002","1002","4.4850000000000003"
"2016-05-05 16:00:00","6.8970000000000002","331.10000000000002","16.109999999999999","6.141","3.9460000000000002","1001","5.6520000000000001"
"2016-05-05 16:00:00","8.4299999999999997","233.30000000000001","9.7300000000000004","7.548","5.2640000000000002","1002","6.9749999999999996"
"2016-03-27 01:00:00","3.3199999999999998","212.69999999999999","7.1299999999999999","2.4020000000000001","1.3859999999999999","1002","\N"
"2016-03-27 01:00:00","2.855","132.5","51.740000000000002","2.2599999999999998","1.337","1003","\N"
"2016-04-14 20:00:00","8.1600000000000001","341.60000000000002","7.8570000000000002","7.1180000000000003","4.548","1001","6.5250000000000004"
"2016-03-27 01:00:00","2.3490000000000002","321.80000000000001","15.17","1.5489999999999999","0.745","1001","\N"
"2016-04-14 20:00:00","7.2009999999999996","328.10000000000002","6.1550000000000002","6.1829999999999998","4.25","1002","5.5369999999999999"
"2016-05-05 17:00:00","7.0709999999999997","334.60000000000002","10.08","6.266","3.988","1001","5.7549999999999999"
"2016-05-05 17:00:00","7.5979999999999999","229.59999999999999","10.06","6.7720000000000002","4.6559999999999997","1002","6.2430000000000003"
"2016-04-14 21:00:00","9.3800000000000008","340.69999999999999","8.4100000000000001","8.1699999999999999","5.2110000000000003","1001","7.4770000000000003"
"2016-03-27 02:00:00","1.742","293.30000000000001","18.989999999999998","1.3180000000000001","0.65400000000000003","1001","\N"
"2016-04-14 21:00:00","6.1219999999999999","323.89999999999998","7.4870000000000001","5.3120000000000003","3.625","1002","4.718"
"2016-03-27 02:00:00","1.7909999999999999","200.69999999999999","25","1.3700000000000001","0.67900000000000005","1002","\N"
"2016-03-27 02:00:00","2.016","141.59999999999999","7.8789999999999996","1.5389999999999999","0.63500000000000001","1003","\N"
"2016-05-05 18:00:00","7.2060000000000004","343.80000000000001","11.119999999999999","6.3559999999999999","4.0579999999999998","1001","5.8250000000000002"
"2016-05-05 18:00:00","5.5810000000000004","306.10000000000002","35.039999999999999","4.9210000000000003","3.468","1002","4.5359999999999996"
"2016-04-14 22:00:00","8.0199999999999996","327.5","8.0800000000000001","7.0060000000000002","4.3929999999999998","1001","6.3769999999999998"
"2016-04-14 22:00:00","7.0279999999999996","324.60000000000002","6.0339999999999998","6.157","4.2039999999999997","1002","5.4610000000000003"
"2016-03-27 03:00:00","2.0110000000000001","102","13.56","1.47","0.79900000000000004","1003","\N"
"2016-03-27 03:00:00","1.732","281.89999999999998","22.32","1.2549999999999999","0.36299999999999999","1001","\N"
"2016-03-27 03:00:00","2.3769999999999998","298.80000000000001","22.09","1.913","0.82299999999999995","1002","\N"
"2016-05-05 19:00:00","8.4100000000000001","346.60000000000002","8.8399999999999999","7.375","4.665","1001","6.7439999999999998"
"2016-05-05 19:00:00","9.1899999999999995","348.89999999999998","6.3650000000000002","7.9249999999999998","5.5919999999999996","1002","7.2409999999999997"
"2016-04-14 23:00:00","6.4870000000000001","321.10000000000002","7.8330000000000002","5.5839999999999996","3.5139999999999998","1001","5.0789999999999997"
"2016-04-14 23:00:00","7.3890000000000002","327.39999999999998","5.5369999999999999","6.3719999999999999","4.3940000000000001","1002","5.6589999999999998"
"2016-03-27 04:00:00","1.7470000000000001","268.60000000000002","11.5","1.585","0.53400000000000003","1002","\N"
"2016-03-27 04:00:00","2.399","151.19999999999999","15.44","1.9550000000000001","1.0840000000000001","1003","\N"
"2016-05-05 20:00:00","7.6820000000000004","341.89999999999998","8.1199999999999992","6.657","4.1879999999999997","1001","6.0759999999999996"
"2016-03-27 04:00:00","1.169","286.60000000000002","16.260000000000002","1.208","0.36699999999999999","1001","\N"
"2016-04-15 00:00:00","4.8609999999999998","300.39999999999998","8.4100000000000001","3.9529999999999998","2.4969999999999999","1001","3.5449999999999999"
"2016-05-05 20:00:00","7.1820000000000004","321.80000000000001","7.726","6.2640000000000002","4.3070000000000004","1002","5.6420000000000003"
"2016-04-15 00:00:00","5.5330000000000004","319.80000000000001","5.734","4.742","3.2290000000000001","1002","4.25"
"2016-03-27 05:00:00","2.2429999999999999","298.80000000000001","11.199999999999999","1.7270000000000001","0.56599999999999995","1002","\N"
"2016-05-05 21:00:00","8.0899999999999999","345.19999999999999","8.3399999999999999","7.0629999999999997","4.4450000000000003","1001","6.4329999999999998"
"2016-03-27 05:00:00","2.1619999999999999","328.10000000000002","10.34","1.6240000000000001","0.73599999999999999","1001","\N"
"2016-04-15 01:00:00","5.5759999999999996","312.39999999999998","7.0810000000000004","4.5469999999999997","2.8439999999999999","1001","4.0960000000000001"
"2016-05-05 21:00:00","6.1920000000000002","328.19999999999999","9.1199999999999992","5.3109999999999999","3.661","1002","4.7489999999999997"
"2016-03-27 05:00:00","2.081","126.40000000000001","11.73","1.627","0.60099999999999998","1003","\N"
"2016-04-15 01:00:00","5.6539999999999999","317.30000000000001","6.6769999999999996","4.8639999999999999","3.3330000000000002","1002","4.383"
"2016-05-05 22:00:00","6.8710000000000004","346.69999999999999","9.9499999999999993","6.0309999999999997","3.8199999999999998","1001","5.5099999999999998"
"2016-05-05 22:00:00","5.6589999999999998","333.89999999999998","9.2300000000000004","4.851","3.363","1002","4.367"
"2016-04-15 02:00:00","6.0510000000000002","315","8.8100000000000005","5.0869999999999997","3.2050000000000001","1001","4.5960000000000001"
"2016-03-27 06:00:00","2.3809999999999998","20.07","25.789999999999999","2.0619999999999998","1.0980000000000001","1002","\N"
"2016-04-15 02:00:00","6.6020000000000003","325","6.1849999999999996","5.7370000000000001","3.9159999999999999","1002","5.0970000000000004"
"2016-03-27 06:00:00","2.492","309","6.2759999999999998","1.5309999999999999","0.72199999999999998","1001","\N"
"2016-03-27 06:00:00","2.8490000000000002","115.8","6.0149999999999997","2.2650000000000001","1.3","1003","\N"
"2016-05-05 23:00:00","4.7949999999999999","338.19999999999999","11.119999999999999","4.1159999999999997","2.609","1001","3.7429999999999999"
"2016-05-05 23:00:00","4.8310000000000004","337","14.26","4.149","2.8719999999999999","1002","3.7320000000000002"
"2016-04-15 03:00:00","4.7770000000000001","305.39999999999998","8.4800000000000004","3.8959999999999999","2.456","1001","3.4980000000000002"
"2016-04-15 03:00:00","6.7210000000000001","336.30000000000001","6.9320000000000004","5.7199999999999998","3.9239999999999999","1002","5.1429999999999998"
"2016-03-27 07:00:00","2.1389999999999998","319.39999999999998","10.039999999999999","1.6559999999999999","0.76600000000000001","1002","\N"
"2016-03-27 07:00:00","2.9620000000000002","134.69999999999999","4.5960000000000001","2.4529999999999998","1.871","1003","\N"
"2016-03-27 07:00:00","2.0230000000000001","323.10000000000002","16.120000000000001","1.5549999999999999","0.97999999999999998","1001","\N"
"2016-05-06 00:00:00","5.0119999999999996","330.10000000000002","9.8900000000000006","4.2640000000000002","2.653","1001","3.8639999999999999"
"2016-05-06 00:00:00","5.3310000000000004","315.60000000000002","6.8879999999999999","4.5629999999999997","3.1099999999999999","1002","4.1139999999999999"
"2016-04-15 04:00:00","5.1029999999999998","324.89999999999998","7.8559999999999999","4.2949999999999999","2.7010000000000001","1001","3.8820000000000001"
"2016-04-15 04:00:00","7.8170000000000002","346.39999999999998","4.9020000000000001","6.7850000000000001","4.6749999999999998","1002","6.1440000000000001"
"2016-03-27 08:00:00","1.879","6.093","17.66","1.7949999999999999","1.2470000000000001","1001","\N"
"2016-03-27 08:00:00","2.464","0.48299999999999998","8.4499999999999993","2.282","1.8080000000000001","1002","\N"
"2016-03-27 08:00:00","2.6549999999999998","162.59999999999999","7.6100000000000003","2.589","2.153","1003","\N"
"2016-05-06 01:00:00","3.2429999999999999","290.89999999999998","11.619999999999999","2.4849999999999999","1.5469999999999999","1001","2.1789999999999998"
"2016-05-06 01:00:00","4.0609999999999999","315","8.9800000000000004","3.387","2.2799999999999998","1002","3.0129999999999999"
"2016-04-15 05:00:00","7.3899999999999997","334.39999999999998","7.665","6.3570000000000002","4.3440000000000003","1002","5.6829999999999998"
"2016-04-15 05:00:00","5.2279999999999998","298.60000000000002","10","4.1820000000000004","2.6110000000000002","1001","3.726"
"2016-03-27 09:00:00","1.9079999999999999","142.30000000000001","18.789999999999999","1.839","1.4990000000000001","1003","\N"
"2016-05-06 02:00:00","2.2290000000000001","288","23.440000000000001","1.819","1.0449999999999999","1001","1.5700000000000001"
"2016-03-27 09:00:00","2.6200000000000001","121.59999999999999","18.73","2.4769999999999999","1.536","1001","\N"
"2016-04-15 06:00:00","5.9180000000000001","310.69999999999999","8.6300000000000008","4.9370000000000003","3.0779999999999998","1001","4.4459999999999997"
"2016-05-06 02:00:00","2.3290000000000002","309.30000000000001","33.490000000000002","1.855","1.0449999999999999","1002","1.5960000000000001"
"2016-03-27 09:00:00","1.8200000000000001","22.09","10.77","1.784","1.462","1002","\N"
"2016-04-15 06:00:00","9.1899999999999995","333.80000000000001","5.3609999999999998","7.9400000000000004","5.4560000000000004","1002","7.1269999999999998"
"2016-05-06 03:00:00","3.6150000000000002","314.5","26.710000000000001","2.9079999999999999","1.794","1001","2.5840000000000001"
"2016-05-06 03:00:00","2.927","119.59999999999999","22.600000000000001","2.4169999999999998","1.4159999999999999","1002","2.1309999999999998"
"2016-04-15 07:00:00","5.8639999999999999","326.19999999999999","7.508","5.2009999999999996","3.298","1001","4.7599999999999998"
"2016-03-27 10:00:00","3.4929999999999999","78.310000000000002","6.6520000000000001","3.3290000000000002","1.841","1002","\N"
"2016-04-15 07:00:00","8","329.19999999999999","5.4880000000000004","7.0179999999999998","4.8639999999999999","1002","6.2149999999999999"
"2016-03-27 10:00:00","3.9100000000000001","124.40000000000001","11.4","3.7029999999999998","2.3109999999999999","1001","\N"
"2016-03-27 10:00:00","2.3090000000000002","287.19999999999999","26.699999999999999","2.298","1.9890000000000001","1003","\N"
"2016-05-06 04:00:00","2.6459999999999999","275.39999999999998","11.869999999999999","1.954","1.0920000000000001","1001","1.647"
"2016-05-06 04:00:00","2.0979999999999999","293.10000000000002","23.120000000000001","1.716","0.88400000000000001","1002","1.48"
"2016-04-15 08:00:00","7.1150000000000002","327.80000000000001","9.1899999999999995","6.3239999999999998","4.0339999999999998","1001","5.7839999999999998"
"2016-04-15 08:00:00","8.4900000000000002","328.30000000000001","6.2119999999999997","7.5270000000000001","5.2439999999999998","1002","6.7649999999999997"
"2016-03-27 11:00:00","3.9809999999999999","115.5","11.42","3.7480000000000002","2.0489999999999999","1001","\N"
"2016-03-27 11:00:00","4.3440000000000003","93.299999999999997","4.9349999999999996","3.9049999999999998","2.6779999999999999","1002","\N"
"2016-03-27 11:00:00","3.1070000000000002","302.80000000000001","6.6710000000000003","3.093","2.6160000000000001","1003","\N"
"2016-05-06 05:00:00","3.2000000000000002","273.39999999999998","5.0140000000000002","2.0750000000000002","1.2210000000000001","1001","1.7270000000000001"
"2016-05-06 05:00:00","1.915","265.10000000000002","13.35","1.571","0.67500000000000004","1002","1.3859999999999999"
"2016-04-15 09:00:00","6.3159999999999998","331.39999999999998","11.84","5.6859999999999999","3.6960000000000002","1001","5.2409999999999997"
"2016-04-15 09:00:00","7.5359999999999996","332.39999999999998","5.5259999999999998","6.681","4.742","1002","5.992"
"2016-03-27 12:00:00","4.319","91.599999999999994","4.8120000000000003","3.9649999999999999","2.673","1002","\N"
"2016-03-27 12:00:00","3.8380000000000001","96.299999999999997","11.960000000000001","3.528","1.9139999999999999","1001","\N"
"2016-03-27 12:00:00","2.9849999999999999","316.39999999999998","7.0810000000000004","2.988","2.4700000000000002","1003","\N"
"2016-05-06 06:00:00","3.0030000000000001","292","5.9710000000000001","2.1909999999999998","1.3839999999999999","1001","1.9219999999999999"
"2016-05-06 06:00:00","1.532","284.39999999999998","22.84","1.226","0.66800000000000004","1002","1.1000000000000001"
"2016-04-15 10:00:00","5.9180000000000001","328.60000000000002","15.300000000000001","5.3840000000000003","3.5390000000000001","1001","4.976"
"2016-04-15 10:00:00","7.0780000000000003","340.5","4.5570000000000004","6.2519999999999998","4.5510000000000002","1002","5.8520000000000003"
"2016-03-27 13:00:00","4.1529999999999996","93.900000000000006","11.85","3.7509999999999999","2.1070000000000002","1001","\N"
"2016-04-14 01:00:00","5.2539999999999996","323.39999999999998","7.2939999999999996","4.4139999999999997","2.9940000000000002","1002","3.8719999999999999"
"2016-04-14 06:00:00","2.2050000000000001","297.69999999999999","21.52","1.7470000000000001","0.90500000000000003","1002","1.51"
"2016-05-06 07:00:00","4.2969999999999997","325.80000000000001","10.02","3.8410000000000002","2.4990000000000001","1001","3.5289999999999999"
"2016-03-27 13:00:00","4.4690000000000003","96.700000000000003","5.2910000000000004","3.9430000000000001","2.8079999999999998","1002","\N"
"2016-05-06 07:00:00","3.4580000000000002","323.89999999999998","11.17","3.113","2.2759999999999998","1002","2.8780000000000001"
"2016-03-27 13:00:00","2.879","307","6.6719999999999997","2.883","2.4780000000000002","1003","\N"
"2016-04-15 11:00:00","7.0490000000000004","315.30000000000001","13.99","6.2290000000000001","4.0060000000000002","1001","5.6970000000000001"
"2016-04-15 11:00:00","7.2009999999999996","356.89999999999998","8.1899999999999995","6.4009999999999998","4.7720000000000002","1002","5.9329999999999998"
"2016-05-06 08:00:00","2.8500000000000001","291.89999999999998","19.579999999999998","2.6379999999999999","1.867","1001","2.4609999999999999"
"2016-03-27 14:00:00","5.7439999999999998","108.3","6.3140000000000001","5.2960000000000003","3.7890000000000001","1002","\N"
"2016-05-06 08:00:00","2.8639999999999999","4.1820000000000004","13.210000000000001","2.6789999999999998","2.1120000000000001","1002","2.5619999999999998"
"2016-03-27 14:00:00","3.4889999999999999","293.60000000000002","5.7320000000000002","3.4889999999999999","2.984","1003","\N"
"2016-04-15 12:00:00","8.6099999999999994","313.80000000000001","12.51","7.4720000000000004","4.7729999999999997","1001","6.8230000000000004"
"2016-04-15 12:00:00","8.1400000000000006","347","6.8380000000000001","7.1820000000000004","5.2359999999999998","1002","6.6769999999999996"
"2016-03-27 14:00:00","4.673","103.40000000000001","9.3200000000000003","4.3109999999999999","1.9970000000000001","1001","\N"
"2016-05-06 09:00:00","3.173","129.5","17.289999999999999","2.9670000000000001","1.952","1001","2.6789999999999998"
"2016-05-06 09:00:00","3.7639999999999998","35.109999999999999","8.9800000000000004","3.5089999999999999","2.452","1002","3.3359999999999999"
"2016-03-27 15:00:00","6.3170000000000002","112.59999999999999","9.8200000000000003","5.681","4.0700000000000003","1002","\N"
"2016-03-27 15:00:00","4.6139999999999999","101.90000000000001","8.6099999999999994","4.2279999999999998","1.9910000000000001","1001","\N"
"2016-03-27 15:00:00","3.8570000000000002","267.19999999999999","6.008","3.8359999999999999","3.2370000000000001","1003","\N"
"2016-05-06 10:00:00","4.0860000000000003","117.90000000000001","15.460000000000001","3.847","2.5","1001","3.4689999999999999"
"2016-05-06 10:00:00","4.4889999999999999","53.039999999999999","7.1509999999999998","4.1760000000000002","2.4969999999999999","1002","3.9700000000000002"
"2016-04-15 13:00:00","8.8100000000000005","323.30000000000001","15","7.7910000000000004","5.0049999999999999","1001","7.1299999999999999"
"2016-04-15 13:00:00","9.5399999999999991","344.60000000000002","8.2400000000000002","8.3300000000000001","5.9880000000000004","1002","7.6799999999999997"
"2016-03-27 16:00:00","4.4480000000000004","98.099999999999994","7.6609999999999996","4.0060000000000002","1.847","1001","\N"
"2016-03-27 16:00:00","5.2930000000000001","112","7.7210000000000001","4.7850000000000001","3.4590000000000001","1002","\N"
"2016-03-27 16:00:00","2.7799999999999998","287.60000000000002","6.891","2.8010000000000002","2.4060000000000001","1003","\N"
"2016-05-06 11:00:00","5.1319999999999997","117","10.109999999999999","4.742","2.8239999999999998","1001","4.0830000000000002"
"2016-04-15 14:00:00","8.8300000000000001","322.39999999999998","11.93","7.8099999999999996","4.9770000000000003","1001","7.149"
"2016-05-06 11:00:00","6.4770000000000003","175.5","18.170000000000002","5.9169999999999998","3.8780000000000001","1002","5.4880000000000004"
"2016-04-15 14:00:00","10.279999999999999","346.5","4.9930000000000003","9.0199999999999996","6.4240000000000004","1002","8.3100000000000005"
"2016-03-27 17:00:00","3.6219999999999999","112.5","8.5099999999999998","3.3410000000000002","1.722","1001","\N"
"2016-03-27 17:00:00","4.4690000000000003","112.90000000000001","5.7830000000000004","4.0890000000000004","2.988","1002","\N"
"2016-03-27 17:00:00","2.1120000000000001","308.80000000000001","17.030000000000001","2.1659999999999999","1.8400000000000001","1003","\N"
"2016-04-15 15:00:00","8.7699999999999996","336.39999999999998","13.68","7.79","5.0289999999999999","1001","7.1639999999999997"
"2016-05-06 12:00:00","3.4049999999999998","125.5","13.06","3.173","2.0880000000000001","1001","2.8420000000000001"
"2016-05-06 12:00:00","8.6600000000000001","215.80000000000001","10.34","7.8410000000000002","5.4109999999999996","1002","7.3090000000000002"
"2016-04-15 15:00:00","9.3000000000000007","350.10000000000002","7.476","8.1199999999999992","5.8449999999999998","1002","7.46"
"2016-05-06 13:00:00","2.1419999999999999","144.90000000000001","21.800000000000001","2.0179999999999998","1.456","1001","1.877"
"2016-03-27 18:00:00","1.589","197.40000000000001","23.25","1.361","0.65400000000000003","1001","\N"
"2016-04-15 16:00:00","8.3699999999999992","345.19999999999999","13.359999999999999","7.4740000000000002","4.8520000000000003","1001","6.8929999999999998"
"2016-05-06 13:00:00","6.9640000000000004","229.09999999999999","11.460000000000001","6.2699999999999996","4.3380000000000001","1002","5.7990000000000004"
"2016-03-27 18:00:00","3.9430000000000001","136.30000000000001","9.4399999999999995","3.4420000000000002","2.5099999999999998","1002","\N"
"2016-04-15 16:00:00","9.5399999999999991","354.19999999999999","8.4100000000000001","8.2699999999999996","5.968","1002","7.5739999999999998"
"2016-03-27 18:00:00","1.8120000000000001","353.5","6.5650000000000004","1.802","1.53","1003","\N"
"2016-05-06 14:00:00","2.3199999999999998","204.40000000000001","25.850000000000001","2.1429999999999998","1.546","1001","1.9950000000000001"
"2016-05-06 14:00:00","6.5389999999999997","237","14.6","5.9050000000000002","4.024","1002","5.484"
"2016-04-15 17:00:00","10.130000000000001","351.10000000000002","11.24","9","5.7960000000000003","1001","8.2699999999999996"
"2016-04-15 17:00:00","9.8399999999999999","0.307","9.5800000000000001","8.5399999999999991","6.1870000000000003","1002","7.7850000000000001"
"2016-03-27 19:00:00","1.526","344","24.469999999999999","1.2769999999999999","0.45700000000000002","1001","\N"
"2016-03-27 19:00:00","4.7859999999999996","223.59999999999999","12.73","4.0910000000000002","2.5870000000000002","1002","\N"
"2016-03-27 19:00:00","1.9970000000000001","41.579999999999998","4.5670000000000002","1.474","0.92000000000000004","1003","\N"
"2016-05-06 15:00:00","4.1989999999999998","266.89999999999998","21.93","3.6859999999999999","2.4460000000000002","1001","3.3599999999999999"
"2016-05-06 15:00:00","8.3900000000000006","250.69999999999999","12.550000000000001","7.4610000000000003","4.9589999999999996","1002","6.8570000000000002"
"2016-04-15 18:00:00","9.2300000000000004","350.69999999999999","11.699999999999999","8.1300000000000008","5.2160000000000002","1001","7.4429999999999996"
